Array Configuration,User Distribution,Propagation Environment,Side-lobe Levels (SLL),SNR,Array Gain,RF Chains,Phase Shifters,Power Consumption,Algorithm Type,Excitation Spacing,Environment Condition,SNR Classification
2x16,282.8111085460867,suburban,-19.910740188759966,32.58288801675223,22.19623315957403,7,6,43.41137376474843,CMA-ES-SA,0.8648003288684992,LoS,1
1x8,338.8507968411152,urban,-12.44009643648933,15.606446676903653,28.416131740156242,2,3,92.61433007007743,CMA-ES-SA,0.3330851599401542,LoS,0
2x16,703.8003338217229,rural,-16.07335168290207,26.585049651432975,12.127282660543312,4,8,111.24305843511026,CMA-ES,0.4723241982569083,NLoS,1
1x8,767.6631365301324,rural,-8.676097158156281,18.263112386233367,14.219054385055067,2,8,12.042151492800537,CMA-ES,0.2874960674800849,NLoS,0
1x8,930.1094490106623,rural,-22.12360076703364,24.656974537290324,17.40458971649947,4,3,168.25545124649176,CMA-ES-SA,0.6738863828139255,LoS,1
4x32,212.7543849656474,rural,-16.90819000002537,15.209522128945745,26.174844580422395,5,9,107.42323958090877,CMA-ES-SA,0.9264699221494692,NLoS,0
4x32,800.0180548670318,rural,-17.86569071988624,14.67677709899805,15.385206329419551,8,5,39.86988544912209,CMA-ES-SA,0.4976273420468358,LoS,0
4x32,741.1605928629938,urban,-21.15235434357853,17.73301666572737,27.64108808557537,2,9,22.78572937556786,SA,1.2843941978047098,NLoS,0
4x32,73.15661069106189,urban,-7.7136233860906955,9.367032759575036,11.099157493001329,3,7,22.007866454572326,SA,1.4737336914092882,LoS,0
2x16,393.3509097981049,rural,-25.853051883436613,29.93416893306148,28.819132425178697,5,3,58.95226250312051,CMA-ES,0.26821679324041336,NLoS,1
4x32,289.9378024894976,rural,-26.262284011982597,15.460936860849099,21.2149415574753,9,6,104.86550811448599,SA,0.1250040784214538,NLoS,0
1x8,311.4455201104901,urban,-15.577261616931215,17.004486617175353,23.17555356975409,5,2,173.4455118405697,CMA-ES-SA,1.2056876703526973,NLoS,0
2x16,983.1174107591538,suburban,-13.56264425037645,31.82163838106434,17.35379045072706,9,6,181.56343110927168,CMA-ES-SA,0.3668997489246828,LoS,1
4x32,646.3496393451286,urban,-25.13451864188587,19.898714421895143,25.639885710221208,4,5,168.14230479608673,CMA-ES,0.5944052297252026,LoS,0
1x8,720.4993962155646,urban,-20.232063943634397,21.32761728052589,13.331325001688121,5,3,72.42705894293749,CMA-ES,0.6519237055861343,LoS,1
2x16,976.851460941859,urban,-6.335903925531408,33.694943743312955,10.97823650556974,9,7,68.24597282415888,SA,1.3832391444613223,NLoS,1
2x16,383.4297646330623,urban,-23.83456443273315,31.601791494349676,17.910338862151143,4,4,197.61708557944957,CMA-ES-SA,1.0223735020726268,NLoS,1
4x32,803.8217667682778,urban,-13.290982447065147,10.084001266653186,27.07391427962079,5,6,139.44331969761717,CMA-ES,0.15685328642404703,LoS,0
2x16,440.18565367145044,suburban,-11.49626515756023,19.19645089754315,25.098536732753892,5,9,67.94086883893294,CMA-ES,0.12073433699981645,LoS,0
1x8,870.83833509683,rural,-18.796782513371014,34.138886822856364,20.34311940977916,4,6,72.52522894171267,SA,0.3793953365423922,LoS,1
2x16,188.85096589819014,rural,-6.561850331010426,16.17098894685808,21.44275494330707,4,4,92.58244346903243,CMA-ES,0.5454407172217959,NLoS,0
1x8,948.2093152936368,suburban,-11.58358161953024,16.147193255486002,12.597856525975109,5,2,128.1432725867191,SA,0.7783333677212384,LoS,0
2x16,226.58399132677087,rural,-18.551885503477553,10.850906953674631,26.813630172351644,6,9,180.61604039461898,CMA-ES-SA,1.2729751772323976,LoS,0
4x32,332.9583019111222,rural,-15.766619955597651,8.429693423573756,25.739193659283938,7,4,47.678352742317756,SA,0.5407448584486633,NLoS,0
1x8,758.6303117657127,rural,-12.684663914372482,27.209143722679453,23.129407877738856,6,4,26.03664556004789,CMA-ES,0.6271521069803173,LoS,1
2x16,399.8175901497526,suburban,-15.195245489269544,28.100914061045493,19.323820726578766,1,2,87.09290355130419,SA,0.5610731020135207,LoS,1
2x16,612.1292629987822,suburban,-8.032560404348104,34.07038890509,29.28918536559025,2,5,56.63654169600955,SA,0.11255147044606786,LoS,1
2x16,450.1277660587342,rural,-21.07778344298997,28.20254632716089,27.58063943752942,7,6,119.44620795342964,CMA-ES-SA,1.4372821547653678,LoS,1
1x8,744.946237718884,rural,-22.502856498604878,12.300574821007961,22.88860987029237,3,6,142.85081905801007,SA,0.2945942377910633,LoS,0
1x8,236.04793984492474,rural,-24.65402776261839,6.203497348655463,17.43601995434576,2,3,69.03983120631167,CMA-ES,0.5027344694845458,NLoS,0
1x8,67.87340736450824,urban,-29.055425798385123,34.563121531089806,22.360445573630248,6,9,140.23574488377784,CMA-ES,0.2810246229350185,LoS,1
4x32,306.9301034983356,urban,-28.924650890498615,15.213520866308173,21.508818530613308,4,7,75.19797842298325,CMA-ES-SA,0.7867604186194116,LoS,0
4x32,479.565578219746,urban,-8.24862017226793,14.359146272972623,17.884839756698327,5,3,130.6439465365898,CMA-ES-SA,1.4050325609194987,LoS,0
1x8,176.33985167075178,suburban,-13.040171339852318,32.17865629248148,16.133479433761522,6,4,130.28155328200597,CMA-ES-SA,0.24098100467568076,LoS,1
2x16,361.2493167598248,rural,-13.486689614087847,22.552996956349585,18.14021584474645,3,7,62.850343650112315,CMA-ES,0.7172556930238945,NLoS,1
4x32,405.98318811063285,suburban,-14.633929526627849,11.446135215474037,21.478228120667957,1,8,130.78732282493866,SA,0.1313247840802098,LoS,0
1x8,66.81792525139082,suburban,-8.76952138264738,31.672887281487185,18.562696894221887,3,6,82.3814681874946,CMA-ES,1.1792575099406075,NLoS,1
2x16,587.4741757023625,suburban,-17.993326858359314,34.8008256516423,15.271489764027677,3,4,73.92643942852641,CMA-ES,0.9977166009761949,LoS,1
4x32,885.4999936915747,rural,-8.239729286042493,7.600356834524922,25.219266355216174,6,2,64.9646719426336,CMA-ES-SA,1.0795781291900102,LoS,0
2x16,160.2254838235219,urban,-21.013874345444023,30.867548849074616,20.62934991914826,4,8,75.6725994255149,CMA-ES-SA,0.7612709052540257,LoS,1
2x16,601.8299332674989,rural,-6.832312391522738,16.71547093053182,11.353503264512,7,1,159.48152949161812,SA,1.3706862413789682,NLoS,0
2x16,668.0918128617378,rural,-12.533575497968997,20.722173395201132,17.366330112522512,2,9,56.58397469277826,SA,0.6733804312216533,LoS,1
2x16,425.14133361509545,suburban,-23.570571599389318,32.44447927294942,27.69826914423987,4,8,139.57760697779884,SA,0.8197191047019077,LoS,1
4x32,704.0866114906273,suburban,-15.897876957784373,34.20137587325352,25.10473062399904,8,3,181.11791114637103,SA,1.073404911178881,LoS,1
4x32,416.6242280561019,suburban,-16.67423596279361,12.864917312263982,16.464935678880142,6,4,76.5814987965668,CMA-ES,0.8287848975336439,LoS,0
4x32,509.59091509766057,urban,-26.552529456741652,11.385523128797413,28.763663040890183,3,4,15.607292254031076,SA,0.36506990708285914,LoS,0
1x8,17.279514108882708,urban,-15.218927356234648,7.415496757745355,11.532058167164204,2,2,14.67514553374812,CMA-ES,0.5438988652628768,NLoS,0
4x32,694.8029129933419,urban,-22.13035940707605,21.85393557986414,29.22469407784378,3,5,36.505548786557824,CMA-ES,0.22921225539432738,LoS,1
2x16,664.7292521552772,rural,-28.69128082975994,5.408131863520048,14.914101849693512,1,3,30.90852018874646,SA,0.7056588961042168,NLoS,0
4x32,48.01686855308112,suburban,-6.283596057335878,17.356948928298095,10.181883606048386,1,1,152.13619747557232,SA,0.9531489303208591,NLoS,0
2x16,374.56760632118176,rural,-13.962740773392806,7.201520499560257,18.676160730366536,2,2,66.02163621240081,CMA-ES,0.2659419219767969,NLoS,0
1x8,979.2415223837507,urban,-8.077026703228825,17.15677348788002,17.179408593740174,3,7,133.97685698413,CMA-ES-SA,0.9828219700581805,LoS,0
2x16,426.52919694293064,suburban,-13.098599874668672,6.197965677968278,20.781780104135876,9,1,18.066532787819103,SA,1.350020995652953,NLoS,0
2x16,506.9259510805233,urban,-21.075407696497177,30.056517818263067,25.93545721139691,8,2,66.19065245484708,CMA-ES-SA,0.5728132261797274,LoS,1
2x16,910.8308565781214,suburban,-17.182798191779714,11.292169818156976,26.848616043008942,9,7,54.48778458868329,CMA-ES,0.4108463347063478,NLoS,0
1x8,720.0892571070989,suburban,-13.106330991320572,14.84926131073736,18.02459999223384,7,1,62.60729696694894,CMA-ES-SA,1.3502084893786643,LoS,0
4x32,586.2494298129814,rural,-5.99369186996406,31.101439898191757,18.596914874127002,7,7,46.2363761354219,CMA-ES,1.068723330256568,LoS,1
4x32,799.8266345276618,rural,-23.658263521957586,27.38798183996615,12.963554606589474,5,8,127.40404400944077,CMA-ES-SA,0.2475528152791754,LoS,1
1x8,865.7226037914136,urban,-8.12557353439706,11.571150849261755,10.95095217762327,7,2,135.90784523476668,CMA-ES-SA,0.6713567328864254,LoS,0
2x16,462.3191910198942,rural,-6.898054867643264,7.156982559724882,22.824299804700495,4,4,38.208443191819455,CMA-ES-SA,1.0437254396563682,LoS,0
4x32,480.357281282517,rural,-13.239612133526087,26.470213305660184,11.288752511053845,5,7,150.81773707680398,CMA-ES,0.9041374249656365,NLoS,1
1x8,392.1904262953174,rural,-6.718334314966555,16.72107652064328,24.676602388429117,1,1,57.5086404891395,CMA-ES,0.9659659670898222,LoS,0
4x32,967.039078618276,suburban,-20.053035313065788,27.982399973546638,20.78180290044495,4,6,63.755275474917426,CMA-ES,0.8939892435634965,NLoS,1
1x8,700.1945917474469,rural,-6.17459559898893,18.35884317125631,13.971659564521667,3,5,167.47358438028826,SA,1.2172859114268464,LoS,0
2x16,92.39083554599156,urban,-12.430428070850628,15.380072389168292,20.79045887025299,2,6,181.2215239015265,CMA-ES,0.5485977395157701,LoS,0
4x32,864.3300270798883,suburban,-28.949855814529702,18.536162246371894,13.659954332041977,2,8,166.70369955900043,SA,1.0918472870591083,LoS,0
1x8,485.7543414279054,suburban,-7.328179204523682,27.4567695701203,18.774744150208242,8,1,38.07493586667654,CMA-ES,1.487511219491998,LoS,1
4x32,78.0663673582626,rural,-17.888179774170187,32.066608596211225,25.991206324844576,1,3,199.86085066833874,SA,0.6459424008936524,LoS,1
4x32,554.220082611678,suburban,-18.49182538055418,6.493015897657266,19.23838586821275,8,9,137.70952880864996,CMA-ES-SA,1.2074676403767104,LoS,0
4x32,422.99263618594506,urban,-15.838334850509144,20.723346236808652,12.973986365950964,9,8,107.02703809273376,CMA-ES-SA,0.4445529319906395,LoS,1
4x32,878.9719108139986,urban,-26.265386330719302,5.985062872516328,24.4765736364589,6,4,191.41986747315278,CMA-ES,0.49465539719766904,LoS,0
1x8,211.9546575732935,suburban,-18.270848785815033,19.05228635073076,13.735368325400177,1,9,165.30227513105277,SA,1.4088094238569604,LoS,0
2x16,828.1999633972611,rural,-9.221819582056359,31.558484872907012,24.77099748740219,7,7,141.43117752945997,CMA-ES-SA,0.1363136987481643,NLoS,1
1x8,562.1118042735982,rural,-29.612938521562118,15.84770799260929,19.587045784316665,5,2,169.29547721160532,CMA-ES-SA,0.404398282805161,NLoS,0
1x8,64.06420018133436,suburban,-23.177070991890716,32.9735126324193,19.07483518188603,9,1,83.23865082280597,SA,0.7760889769368042,NLoS,1
1x8,972.1268483122298,urban,-29.938635338903893,23.918254149518283,27.028700757149494,7,1,140.04330463364056,CMA-ES,0.6625866703858609,LoS,1
2x16,517.489091662168,suburban,-19.60721727125379,33.02466031379019,24.172070486813375,5,3,46.21020355865593,CMA-ES-SA,0.9808376237290437,NLoS,1
4x32,297.9680856892667,rural,-11.792112237656632,27.71499876237559,10.658215939098785,2,2,197.72012070074942,CMA-ES,0.36981087050453465,LoS,1
4x32,474.7127735693655,rural,-10.030704272134287,8.103054999462868,15.923486292032047,4,4,121.90652301774665,CMA-ES,0.19876580611594388,LoS,0
4x32,859.2792056823141,suburban,-6.370255971824836,11.934541026880312,27.418413216997973,2,8,164.70507701270841,SA,0.6170667569266598,LoS,0
2x16,311.85409314121284,urban,-14.787384675730337,16.825113637505186,10.366523370903973,9,5,87.39457730089646,SA,0.8340973390018532,NLoS,0
4x32,200.74963252183332,suburban,-23.634328333677615,10.10320646036228,20.905068925239405,2,5,154.13187566228433,CMA-ES-SA,0.8868025719188758,NLoS,0
2x16,137.78053446157264,urban,-6.8963012715825265,19.847348143299815,24.55651338347888,2,6,83.6031308991785,SA,0.9420909329594535,LoS,0
4x32,304.88080440630915,urban,-10.617106152990598,19.141044671044718,22.437121709691517,2,5,122.10096652251075,CMA-ES-SA,0.8681267940661769,LoS,0
4x32,782.2476061696431,suburban,-15.639287924921387,33.68777594082144,25.210644042088727,1,5,157.84561498039932,CMA-ES-SA,0.4440527593596626,NLoS,1
1x8,476.91010154330905,suburban,-12.608994607026602,18.011836486879332,24.51383697829492,9,7,32.130043526285334,CMA-ES-SA,1.1703696303566025,NLoS,0
2x16,235.20678765660458,urban,-6.8920911248142716,28.568804128639933,23.840613903062266,8,6,77.78931176023316,CMA-ES,0.22289236643515797,NLoS,1
1x8,174.5231496136517,urban,-12.190149288176958,33.257316345544396,26.430797218513042,2,2,113.53802030545842,CMA-ES,0.37769543137305617,NLoS,1
1x8,339.4021817452753,urban,-20.790637310381648,31.309664929219565,22.913813368990766,2,1,73.45956415675215,SA,1.1351292126267598,NLoS,1
1x8,940.5251291568518,urban,-12.174294942772583,11.260028735347754,18.048369885139643,5,1,68.74177460357517,SA,0.4916165877473524,NLoS,0
2x16,349.59644546412414,rural,-28.993045931615303,19.88089682760633,19.438182198291752,4,4,63.51617702071531,CMA-ES-SA,0.7908628182531672,NLoS,0
2x16,988.242835195089,suburban,-20.339610954235468,15.432193468877772,24.334495653629013,2,2,53.28044614377869,CMA-ES-SA,0.5580768371977823,NLoS,0
4x32,490.3781512077026,urban,-19.84192420386052,16.995760854116465,27.52612059333588,8,6,171.29186688556982,CMA-ES,0.8097736962624044,NLoS,0
1x8,187.37227910724937,suburban,-25.829044139479134,15.824204787372537,15.444376016795513,8,9,185.50093458611258,CMA-ES,0.5853181199263111,LoS,0
4x32,892.2286908755743,urban,-29.422862986205747,29.790776305250123,16.841535919421418,4,8,143.03219514970235,CMA-ES-SA,1.4918911858684707,LoS,1
1x8,465.75181940347863,suburban,-26.66546908405643,18.564171653673423,28.61478792724825,4,4,15.699907425364579,CMA-ES-SA,0.6004686251014053,LoS,0
2x16,712.5746300694792,suburban,-13.634462605073622,20.710829967340644,21.570235848188908,9,2,159.38430707451036,SA,0.9778691843567034,LoS,1
2x16,983.8744673770602,urban,-9.942779590907811,34.47342071141224,13.579236342700021,4,1,111.0685698119194,CMA-ES-SA,1.3436805047112284,NLoS,1
2x16,59.67359681677426,urban,-5.294912681825647,6.799378165745493,23.273902778247653,9,7,154.0409166978852,CMA-ES-SA,0.9931089921106505,LoS,0
1x8,105.72761418969147,suburban,-21.340912422287644,19.63872919372246,29.81524311078759,3,3,93.09429099593764,CMA-ES-SA,0.892200157153452,LoS,0
2x16,723.2521740481286,suburban,-15.015519443472456,28.221851208383484,26.469071289408003,2,6,17.84356382881877,CMA-ES,0.8969212366586915,LoS,1
1x8,289.0067532625173,suburban,-6.571375829621953,9.534858745646796,24.914822731028053,8,5,139.53154731659163,CMA-ES,0.7950449952927396,NLoS,0
4x32,192.45838298059806,rural,-25.823955466546185,23.345947838443216,14.160933085325384,3,5,94.38441358045804,SA,1.2306125619662371,NLoS,1
1x8,48.9682610215322,urban,-12.058860341431433,12.183943386034002,27.522795693680145,2,2,176.06826415359683,SA,0.17059370970593474,NLoS,0
4x32,31.628244866339788,rural,-11.12553167127092,31.022123396737026,20.51577687071093,8,9,150.2462079960712,SA,1.3391818711010588,LoS,1
1x8,776.7407470885929,rural,-27.77561160326654,14.812989962002378,27.78580044143911,8,4,78.31673207778378,CMA-ES-SA,0.9208091083438998,LoS,0
4x32,143.0890930958545,urban,-8.468765370423373,14.871884507027286,16.596556588497585,5,1,147.57557235892554,CMA-ES-SA,1.2884225097580475,LoS,0
2x16,473.0434098114394,urban,-9.672373822228902,22.945816355536806,11.241021052708655,9,2,104.08963389541084,CMA-ES,0.11454978356189197,LoS,1
4x32,609.8378470276882,rural,-29.16492483556414,10.506887243597262,19.519519373194925,6,9,47.894350929313575,CMA-ES-SA,1.3169869655462647,NLoS,0
2x16,434.06828256315777,urban,-27.72288962799871,13.546659167091832,15.396752096357552,5,7,89.77840069364214,CMA-ES-SA,0.2681925268425736,NLoS,0
2x16,36.835585812870775,suburban,-28.771827652703692,17.498955503582344,24.304585795525963,3,2,52.28685495664272,CMA-ES,1.1097052089493589,LoS,0
4x32,785.6664875620297,suburban,-21.631411705015942,15.60913589420331,29.142131057120647,7,7,10.945538788291651,SA,0.6831299500429812,LoS,0
1x8,20.40809229623695,rural,-17.267775233001846,20.74631654016747,23.819483023031278,9,4,56.89119698193773,CMA-ES-SA,1.053501347537094,NLoS,1
1x8,764.2709954337091,rural,-16.69130680113428,22.98920432206899,27.73867859418407,4,2,49.80905192256756,CMA-ES,0.9794656327483098,LoS,1
1x8,894.3714488502414,urban,-23.308331005763932,22.000023612504936,19.06048027202413,7,4,10.824012650511287,CMA-ES,0.32875516589413856,NLoS,1
1x8,438.51152184660054,urban,-7.210077835993147,24.625049359757966,25.432814743906036,3,5,158.9458199390414,SA,0.8204592702265725,NLoS,1
1x8,540.1870483668202,rural,-20.79343025320217,14.232485498234608,26.860868733434067,2,4,24.62713825246191,CMA-ES,0.488122662472357,NLoS,0
2x16,482.2135586914772,rural,-28.861246100866186,8.792786814650842,24.217512551670847,1,3,95.3212240483876,SA,0.8846115799872173,LoS,0
1x8,395.31653243720444,suburban,-22.49432221146534,27.824226242932312,20.15554572139129,6,6,89.39780338244233,SA,1.1332045962739816,NLoS,1
2x16,888.5502900166566,suburban,-16.722264436396113,30.523411478920462,22.51732219230736,5,1,44.46754228805327,SA,0.21376178041457305,LoS,1
2x16,894.9941755632906,urban,-19.7944544352942,12.710186966672968,24.010139913577607,2,8,193.70501624210237,SA,0.8220673929434353,LoS,0
2x16,342.45820099511917,suburban,-23.15393702251852,17.212758684740592,15.061688064428537,3,5,124.70938493610309,SA,0.9646817490671618,NLoS,0
4x32,618.919056474551,urban,-26.716918755892063,19.95707650890666,26.191585218299696,9,8,164.56747868771882,CMA-ES,0.5135144350360994,LoS,0
4x32,927.6384865244055,urban,-9.520887497594256,20.999805282588092,29.006490779345466,3,4,104.26670587464054,CMA-ES-SA,1.43420487591441,LoS,1
2x16,962.4379139519381,urban,-5.096368946895204,24.784705132629554,19.304786303598718,7,4,147.33426430085348,SA,0.8284239557095612,NLoS,1
4x32,513.869450017827,suburban,-21.761446661902948,6.248097000659641,24.02134366219755,1,5,194.258049579234,SA,0.3555239257843058,LoS,0
1x8,458.2965572314835,rural,-20.4594738955849,26.64431248202051,24.740518115807077,7,5,76.19702862258929,CMA-ES-SA,0.2509035665189976,LoS,1
1x8,285.9073727692405,rural,-14.549061883076075,6.859130209382308,23.244950950429605,9,6,105.81013201488963,CMA-ES-SA,0.8583233688315116,LoS,0
2x16,959.2831544585059,suburban,-12.038963131611467,19.048657030186035,20.94230216657271,8,5,107.76201075148126,SA,0.6253337335777005,LoS,0
1x8,151.38616142813868,rural,-20.199261629910218,29.830134067075825,27.63295909149621,7,5,198.47901510158636,CMA-ES-SA,0.36956593687573847,LoS,1
2x16,584.0312802872478,urban,-7.376762075454618,18.536459398351887,18.97853418537789,8,8,54.288837814520484,SA,0.14297788150008442,LoS,0
2x16,289.7247648434525,rural,-15.999900269277042,9.472692463047434,11.222059129732072,4,6,138.30842663154496,CMA-ES,0.8932401120530319,LoS,0
1x8,286.21820744431864,suburban,-18.740248089851725,34.55101535017879,26.891127514243205,2,2,36.26363890658155,CMA-ES-SA,0.9380403315671266,LoS,1
4x32,410.9189015024266,rural,-13.833181171002373,31.6785638622279,23.479625446331013,9,4,186.14397109030713,CMA-ES-SA,0.29852364165405587,LoS,1
1x8,998.8050064574979,urban,-6.17990379377067,28.13940899675042,26.98517252999293,3,4,122.17256461032271,CMA-ES,0.942433269678426,LoS,1
1x8,64.41664377142385,urban,-10.136192639457363,17.345348086976312,12.770948848893886,4,5,173.28819013749933,CMA-ES-SA,1.432761856590638,NLoS,0
2x16,582.7564000214961,suburban,-28.99967173662189,10.515371806678933,10.615058810194327,7,6,180.09589342450644,CMA-ES,1.4696138539856352,LoS,0
2x16,91.7464364549244,suburban,-21.69225223150101,33.24233544255503,28.687490807650025,2,5,115.85088329978805,SA,1.343890111179807,NLoS,1
2x16,162.9756216906138,suburban,-18.23638287621943,20.97053379551417,12.954566117011485,8,6,139.5813815352577,CMA-ES-SA,1.229910013170037,LoS,1
2x16,445.1673123551697,urban,-22.13706069477237,30.570663811624552,26.193046641409037,8,8,142.75692160549298,CMA-ES-SA,0.3931149713986637,LoS,1
4x32,515.355530032977,rural,-12.495310979238585,15.262850172782773,26.464198843612717,5,4,97.49135646666416,CMA-ES,0.31900925549430215,LoS,0
4x32,266.2044842808788,rural,-9.343271253435475,15.058649512384118,24.17410401098006,9,3,92.61926698750632,SA,0.7229266431994962,NLoS,0
4x32,323.29255956567204,suburban,-11.716372620368212,34.56621442022117,12.625244221857418,8,9,45.375761605847146,SA,0.9674844518459733,LoS,1
2x16,96.09735005337373,rural,-5.2666678292931195,20.654991454845494,23.34797249121615,1,3,82.94376649522975,CMA-ES,1.2909501576117293,LoS,1
2x16,310.18758600580804,rural,-23.186308802674272,9.220862715822388,27.78173166653731,9,8,198.24381870365542,CMA-ES-SA,0.4247482575915221,LoS,0
2x16,966.8928549867386,suburban,-8.125262624389464,11.590240339841223,18.510632896017665,5,5,61.27369965251232,CMA-ES-SA,0.7715070607284655,LoS,0
4x32,945.2603078557569,suburban,-10.834433370637846,19.458328381781623,18.270337087571978,9,9,154.86377264845973,CMA-ES,1.0064163387395841,NLoS,0
2x16,341.52950723561514,urban,-20.945531061046346,6.27412731465234,18.857166191588384,9,3,21.276019310761363,CMA-ES,0.7238313963481867,LoS,0
1x8,575.145396915974,urban,-11.646886408575785,18.876019561349015,11.64543781352413,3,8,98.81907150745506,CMA-ES,0.735871147910998,NLoS,0
1x8,910.4994371998349,urban,-27.398101089543825,17.56822526240383,27.84051138059947,8,7,21.097925064257666,CMA-ES-SA,0.41516402543959063,LoS,0
2x16,16.121984414487706,urban,-10.266662941486192,28.38008795958461,27.38365727961021,7,7,100.40198742350069,CMA-ES,1.4813252668755064,LoS,1
1x8,812.576734634216,rural,-16.691734935322437,15.648258934677253,29.958186435805725,7,9,15.234967553781612,SA,0.7652705967704206,NLoS,0
1x8,948.8858572610299,rural,-22.692745682268672,34.476462846187985,21.70366282996827,2,8,126.52600658194193,CMA-ES,0.8458387235676886,NLoS,1
4x32,100.41247699022149,urban,-13.605567455395498,10.423097579027093,25.023832729027717,2,3,121.43672899598728,SA,0.4059830078015606,LoS,0
2x16,169.83320917259184,urban,-13.959500032139776,22.729600549044047,14.053438126146094,2,6,161.59021229976753,SA,0.819791405664546,NLoS,1
2x16,961.1388397436418,suburban,-24.762844432010006,7.6909789102476385,23.35057636448339,2,6,120.82437841825595,CMA-ES,0.45748938194802946,LoS,0
4x32,542.1647422039429,rural,-29.240064629711846,27.01591951981946,22.994656975147812,4,5,185.93984084670393,SA,0.383270751936853,LoS,1
1x8,24.054668127006465,rural,-19.159435327458155,34.842610641859146,28.02417471683225,7,3,158.78987667412767,CMA-ES-SA,0.4860111513201082,LoS,1
1x8,265.05567877589385,urban,-15.76220326638947,29.574159132548967,26.615854456781484,2,9,35.20473886123498,CMA-ES,0.10386350790739339,NLoS,1
2x16,455.44423752617104,rural,-8.084868040735039,21.671106221609037,28.769329252355263,5,7,60.43990577815727,CMA-ES-SA,0.8982115568023574,NLoS,1
1x8,695.97982191452,suburban,-6.794580108810141,19.542240721990762,27.37666945403215,7,4,14.983813576070775,CMA-ES-SA,0.6424720077319804,LoS,0
4x32,735.8287743554316,suburban,-16.77986954608084,30.05089883800541,27.37387789797704,9,6,83.36546029883338,SA,1.3581646268715024,LoS,1
4x32,995.4672977962016,rural,-11.154912905786379,33.07922254132173,11.274466533774365,8,5,106.81188821619557,CMA-ES-SA,0.15699004305752967,LoS,1
2x16,294.63608738992144,urban,-19.017418191800076,34.676195773942794,26.919239053919117,9,1,189.72978726859262,CMA-ES-SA,0.16048042119805014,NLoS,1
4x32,542.8379008497905,rural,-11.347946085677673,16.89617682693452,22.149567890062364,7,2,109.2308121335455,CMA-ES,1.340222924237617,NLoS,0
4x32,537.990312381009,suburban,-24.879961876520827,34.72752424383537,17.608889035319223,3,1,158.39532796915992,CMA-ES,0.27730249908607774,LoS,1
2x16,411.5888068527651,urban,-20.723381629911714,9.677787565214945,11.130292487761245,1,9,60.92456239265123,CMA-ES-SA,0.10302414577360253,LoS,0
4x32,177.470274903996,rural,-14.14430002965963,12.606493277957275,23.553475495360935,7,9,39.10010307917803,SA,0.3504794091982193,NLoS,0
4x32,977.6819975520041,urban,-29.54605085982303,7.670483742016886,16.56403501075235,6,5,164.05888822698802,SA,1.2534266451366458,NLoS,0
4x32,854.7840147999202,urban,-11.938467241526151,13.15215549453445,19.355525299720696,2,8,57.01077762117236,CMA-ES,1.2237997158641432,NLoS,0
1x8,503.34969801129483,suburban,-9.111612468295831,28.038126548540333,23.634568741102687,1,4,175.5536723575102,CMA-ES,0.5761850951808314,NLoS,1
2x16,607.2129684571895,urban,-20.02145847265121,30.58773074535349,28.23549094048286,4,1,42.271476381472986,CMA-ES,1.0352432841637926,LoS,1
2x16,234.98844302406567,rural,-18.801439570570892,28.366779353077153,26.50873831209997,4,4,171.80144279287032,SA,0.8101495902701588,NLoS,1
2x16,548.3491996878295,urban,-8.717944694586723,23.931973345030887,19.011942582071995,6,7,156.84104021414552,CMA-ES,1.3666289857842684,NLoS,1
1x8,698.0204317902611,urban,-10.608634116849164,20.418995375679366,17.755663148927578,5,2,126.13192789671473,CMA-ES-SA,0.17899286558439126,LoS,1
1x8,520.015358102723,rural,-22.796262774165626,26.261128676409395,14.79559477688095,9,2,171.54192878629706,SA,1.2384507802312845,NLoS,1
2x16,990.3823188790918,suburban,-21.90059733596153,16.725006478016653,17.448535023519366,8,6,72.8349223976677,CMA-ES-SA,0.338838137198444,NLoS,0
1x8,615.2282396852489,suburban,-13.028044190235086,30.239250544991055,12.220927745837965,9,9,41.54648767642368,CMA-ES,0.648269256404463,LoS,1
2x16,377.26397546624736,rural,-15.92004768879597,25.315702819303564,29.42211016729509,7,3,39.837728269846565,SA,0.36874001200867224,LoS,1
1x8,774.4305073396797,rural,-25.944260722587575,25.934140954832255,21.47834887919158,9,7,61.368193624983775,CMA-ES,1.0836601734317945,LoS,1
4x32,178.75788646582564,suburban,-22.25175226927084,21.07807979387214,12.556116855904257,3,9,94.78315511421003,SA,1.0496566516545607,LoS,1
4x32,390.67065556920386,urban,-7.500418078033647,31.556869526335177,17.056120185318115,9,9,176.44434436543307,CMA-ES,0.8670566423786376,NLoS,1
2x16,353.48936087380997,rural,-12.795639081943413,12.560442010371574,20.94078287241312,2,4,27.011773909969936,SA,1.0774282515251172,LoS,0
1x8,437.4890241566995,urban,-5.350642057862014,16.43442960083152,20.657712732817394,9,2,183.8959884426024,SA,0.9953906928465432,LoS,0
1x8,783.9620276694391,rural,-10.824686750480765,28.329277090330674,10.710067374372647,6,1,185.84399496461637,SA,1.1870188779579753,NLoS,1
4x32,489.3313018417734,suburban,-6.450639196410243,19.782466883880133,29.01682068458223,4,6,148.17491422716577,CMA-ES-SA,0.4351693118067682,LoS,0
4x32,796.0743057633031,urban,-24.595285653238115,31.676420402725725,15.507513629498892,2,5,181.05388658892986,CMA-ES,0.7004776609170087,LoS,1
